No.,Compound Name,DILI Label,SMILES
DILI-0980,Ergotamine,0,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C
DILI-0981,Ethacrynate,0,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
DILI-0982,Fentanyl,0,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
DILI-0983,Formoterol,0,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
DILI-0984,Gentamicin,0,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
DILI-0985,Homatropine,0,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O
DILI-0986,Hyoscyamine,0,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3
DILI-0987,Ipratropium,0,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
DILI-0988,Levamisole,0,C1CSC2=N[C@H](CN21)C3=CC=CC=C3
DILI-0989,Levodopa,0,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O
DILI-0990,Liraglutide,0,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O
DILI-0991,Nalmefene,0,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O
DILI-0992,Pegaptanib,0,COCCOC(=O)NCCCC[C@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
DILI-0993,Proguanil,0,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl
DILI-0994,Salmeterol,0,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
DILI-0995,Tazobactam,0,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3
DILI-0996,Thiopental,0,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
DILI-0997,Ticarcillin,0,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C
DILI-0998,Tiotropium,0,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C
DILI-0999,Zanamivir,0,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
DILI-1000,ketotifen,0,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
DILI-1001,permethrin,0,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
DILI-1002,oxyphenonium,0,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
DILI-1003,pyridoxal phosphate,0,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
DILI-1004,aminoglutethimide,0,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N
DILI-1005,tetracaine,0,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
DILI-1006,miconazole,0,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
DILI-1007,lindane,0,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
DILI-1008,astemizole,0,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
DILI-1009,ciclopirox,0,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
DILI-1010,pinacidil,0,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1
DILI-1011,terfenadine,0,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
DILI-1012,methoxamine,0,CC(C(C1=C(C=CC(=C1)OC)OC)O)N
DILI-1013,beclomethasone,0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C
DILI-1014,vidarabine,0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
DILI-1015,bezafibrate,0,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
DILI-1016,bambuterol,0,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
DILI-1017,gallamine triethiodide,0,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
DILI-1018,melatonin,0,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
DILI-1019,nocodazole,0,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
DILI-1020,zomepirac,0,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
DILI-1021,alloxan,0,C1(=O)C(=O)NC(=O)NC1=O
DILI-1022,pargyline,0,CN(CC#C)CC1=CC=CC=C1
DILI-1023,probucol,0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
DILI-1024,lactose,0,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
DILI-1025,anileridine,0,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3
DILI-1026,citicoline,0,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O
DILI-1027,mometasone,0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)Cl)C
DILI-1028,capsaicin,0,CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC
DILI-1029,ergonovine,0,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
DILI-1030,econazole,0,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
DILI-1031,sulconazole nitrate,0,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]
DILI-1032,sulfabenzamide,0,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N
DILI-1033,cephapirin,0,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
DILI-1034,azlocillin,0,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
DILI-1035,butoconazole,0,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl
DILI-1036,mibefradil,0,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F
DILI-1037,ragaglitazar,0,CCO[C@@H](CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3OC4=CC=CC=C42)C(=O)O
DILI-1038,bismuth subsalicylate,0,C1=CC=C2C(=C1)C(=O)O[Bi]O2.O
DILI-1039,isoxicam,0,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
DILI-1040,inositol,0,C1(C(C(C(C(C1O)O)O)O)O)O
DILI-1041,latamoxef,0,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O
DILI-1042,aplaviroc ,1,[H][C@@]1(NC(=O)C2(CCN(CC3=CC=C(OC4=CC=C(C=C4)C(O)=O)C=C3)CC2)N(CCCC)C1=O)[C@H](O)C1CCCCC1
DILI-1043,pralnacasan ,1,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2N1C(=O)[C@H](CCC2=O)NC(=O)C1=NC=CC2=CC=CC=C12
DILI-1044,pafuramidine ,1,CONC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(=N)NOC
DILI-1045,falnidamol ,1,CN1CCC(CC1)NC1=NC=C2N=CN=C(NC3=CC=C(F)C(Cl)=C3)C2=N1
DILI-1046,Floxuridine,1,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O
DILI-1047,Flucloxacillin,1,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
DILI-1048,Halothane,1,C(C(F)(F)F)(Cl)Br
DILI-1049,Acetohexamide,1,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
DILI-1050,Dabigatran,1,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N
DILI-1051,Gliclazide,1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
DILI-1052,Imipenem,1,C[C@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
DILI-1053,Lopinavir,1,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O
DILI-1054,Molindone,1,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
DILI-1055,Plicamycin,1,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
DILI-1056,Rilpivirine,1,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N
DILI-1057,Tibolone,1,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O
DILI-1058,Tobramycin,1,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
DILI-1059,Vismodegib,1,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl
DILI-1060,ACEMETACIN,1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
DILI-1061,ACETARSOL,1,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O
DILI-1062,Alatrofloxacin,1,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N
DILI-1063,Alimemazine,1,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
DILI-1064,ANDROSTANOLONE,1,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C
DILI-1065,Artemisinin,1,C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C
DILI-1066,Artesunate,1,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C
DILI-1067,bendazolic acid,1,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O
DILI-1068,Bupivacaine,1,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
DILI-1069,CALCIUM CARBIMIDE,1,C(=[N-])=[N-].[Ca+2]
DILI-1070,CARBIMAZOLE,1,CCOC(=O)N1C=CN(C1=S)C
DILI-1071,Cerivastatin,1,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O
DILI-1072,CILAZAPRIL,1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O
DILI-1073,CINITAPRIDE,1,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+](=O)[O-])N
DILI-1074,CLOMETHIAZOLE,1,CC1=C(SC=N1)CCCl
DILI-1075,CLOTIAZEPAM,1,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C
DILI-1076,COCAINE,1,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC
DILI-1077,CYPROTERONE,1,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O
DILI-1078,Dehydroepiandrosterone,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C
DILI-1079,Desflurane,1,C(C(F)(F)F)(OC(F)F)F
DILI-1080,DEXKETOPROFEN,1,C[C@@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
DILI-1081,DICOUMAROL,1,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
DILI-1082,EBASTINE,1,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
DILI-1083,ENFLURANE,1,C(C(OC(F)F)(F)F)(F)Cl
DILI-1084,ESTRIOL,1,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
DILI-1085,Ethinylestradiol,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
DILI-1086,ETRETINATE,1,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C
DILI-1087,FLUPENTIXOL,1,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
DILI-1088,Fusidic Acid,1,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C
DILI-1089,GLUCOSAMINE,1,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O
DILI-1090,Isaxonine phosphate,1,CC(C)NC1=NC=CC=N1.OP(=O)(O)O
DILI-1091,JOSAMYCIN,1,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
DILI-1092,LEVOMEPROMAZINE,1,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
DILI-1093,Melperone,1,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
DILI-1094,METAMIZOLE,1,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O
DILI-1095,Methoxyflurane,1,COC(C(Cl)Cl)(F)F
DILI-1096,NIFLUMIC ACID,1,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
DILI-1097,PENICILLIN,1,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
DILI-1098,Phenisatin,1,CC(=O)N1C2=CC=CC=C2C(C1=O)(C3=CC=C(C=C3)OC(=O)C)C4=CC=C(C=C4)OC(=O)C
DILI-1099,Pivmecillinam,1,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C
DILI-1100,RITODRINE,1,C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
DILI-1101,ROFECOXIB,1,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
DILI-1102,ROXITHROMYCIN,1,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
DILI-1103,STANOZOLOL,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
DILI-1104,Suloctidil,1,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O
DILI-1105,TACRINE,1,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
DILI-1106,TENOXICAM,1,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
DILI-1107,TIRATRICOL,1,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
DILI-1108,TRIPTORELIN,1,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8
DILI-1109,phenacetin,1,CCOC1=CC=C(C=C1)NC(=O)C
DILI-1110,bithionol,1,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl
DILI-1111,hexachlorophene,1,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
DILI-1112,methapyrilene,1,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
DILI-1113,tripelennamine,1,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
DILI-1114,oxyquinoline,1,C1=CC2=C(C(=C1)O)N=CC=C2
DILI-1115,meticillin,1,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
DILI-1116,amsacrine,1,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
DILI-1117,furazolidone,1,C1COC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-]
DILI-1118,hycanthone,1,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O
DILI-1119,idoxuridine,1,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O
DILI-1120,novobiocin,1,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O
DILI-1121,tianeptine,1,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O
DILI-1122,methacycline,1,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O
DILI-1123,bepridil,1,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
DILI-1124,betahistine,1,CNCCC1=CC=CC=N1
DILI-1125,ciprofibrate,1,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
DILI-1126,diethylcarbamazine,1,CCN(CC)C(=O)N1CCN(CC1)C
DILI-1127,fenoterol,1,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
DILI-1128,phenylbutazone,1,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
DILI-1129,ethynodiol diacetate,1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C
DILI-1130,atractyloside,1,CC(C)CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@@]3(C2)C)C(=C)[C@@H]5O)C(=O)O)CO)OS(=O)(=O)[O-])OS(=O)(=O)[O-].[K+].[K+]
DILI-1131,temafloxacin,1,CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F
DILI-1132,cefamandole,1,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)O
DILI-1133,amodiaquine,1,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
DILI-1134,glutethimide,1,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
DILI-1135,sulfanilamide,1,C1=CC(=CC=C1N)S(=O)(=O)N
DILI-1136,2-acetylaminofluorene,1,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2
DILI-1137,demecarium bromide,1,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-]
DILI-1138,cefalotin,1,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
DILI-1139,uracil mustard,1,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl
DILI-1140,methylphenobarbital,1,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2
DILI-1141,acenocoumarol,1,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O
DILI-1142,1-naphthylisothiocyanate,1,C1=CC=C2C(=C1)C=CC=C2N=C=S
DILI-1143,aflatoxin b1,1,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5C=CO[C@@H]5OC4=C1
DILI-1144,indacrinone,1,CC1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCC(=O)O)C3=CC=CC=C3
DILI-1145,cefotiam,1,CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O
DILI-1146,troleandomycin,1,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C
DILI-1147,perhexiline maleate,1,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=C\C(=O)O)\C(=O)O
DILI-1148,ciglitazone,1,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
DILI-1149,fluspirilene,1,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
DILI-1150,norgestrel,1,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
DILI-1151,carbon tetrachloride,1,C(Cl)(Cl)(Cl)Cl
DILI-1152,aurothioglucose,1,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)[S-])O)O)O)O.[Au+]
DILI-1153,phenothiazine,1,C1=CC=C2C(=C1)NC3=CC=CC=C3S2
DILI-1154,allyl alcohol,1,C=CCO
DILI-1155,bromobenzene,1,C1=CC=C(C=C1)Br
DILI-1156,azatadine,1,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1
DILI-1157,allyl formate,1,C=CCOC=O
DILI-1158,tauroursodeoxycholic acid,1,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
DILI-1159,Abiraterone,1,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O
DILI-1160,Acetorphan,1,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2
DILI-1161,Alfacalcidol,1,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
DILI-1162,Ambroxol,1,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O
DILI-1163,Aminolevulinic acid,1,C(CC(=O)O)C(=O)CN
DILI-1164,Amisulpride,1,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
